Day fraction since midnight on 10/24/2019	water pump control ()	coag pump control ()	clay pump control ()	waste pump control ()
0.77680817	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77680815	-0.00000000	0.00000000	NaN	NaN
0.77686604	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77686602	-0.00000000	0.00000000	NaN	NaN
0.77692391	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77692389	-0.00000000	0.00000000	NaN	NaN
0.77698178	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77698176	-0.00000000	0.00000000	NaN	NaN
0.77703965	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77703963	-0.00000000	0.00000000	NaN	NaN
0.77709752	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77709751	-0.00000000	0.00000000	NaN	NaN
0.77715539	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77715538	-0.00000000	0.00000000	NaN	NaN
0.77721328	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77721324	-0.00000000	0.00000000	NaN	NaN
0.77727114	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77727111	-0.00000000	0.00000000	NaN	NaN
0.77732902	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77732898	-0.00000000	0.00000000	NaN	NaN
0.77738689	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77738685	-0.00000000	0.00000000	NaN	NaN
0.77744474	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77744473	-0.00000000	0.00000000	NaN	NaN
0.77750261	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77750260	-0.00000000	0.00000000	NaN	NaN
0.77756049	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77756046	-0.00000000	0.00000000	NaN	NaN
0.77761835	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77761834	-0.00000000	0.00000000	NaN	NaN
0.77767623	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77767621	-0.00000000	0.00000000	NaN	NaN
0.77773410	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77773408	-0.00000000	0.00000000	NaN	NaN
0.77779197	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77779195	-0.00000000	0.00000000	NaN	NaN
0.77784984	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77784982	-0.00000000	0.00000000	NaN	NaN
0.77790771	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77790769	-0.00000000	0.00000000	NaN	NaN
0.77796558	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77796556	-0.00000000	0.00000000	NaN	NaN
0.77802345	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77802342	-0.00000000	0.00000000	NaN	NaN
0.77808132	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77808129	-0.00000000	0.00000000	NaN	NaN
0.77813919	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77813917	-0.00000000	0.00000000	NaN	NaN
0.77819705	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77819704	-0.00000000	0.00000000	NaN	NaN
0.77825494	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77825491	-0.00000000	0.00000000	NaN	NaN
0.77831280	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77831278	-0.00000000	0.00000000	NaN	NaN
0.77837067	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77837065	-0.00000000	0.00000000	NaN	NaN
0.77842854	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77842852	-0.00000000	0.00000000	NaN	NaN
0.77848641	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77848639	-0.00000000	0.00000000	NaN	NaN
0.77854428	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77854426	-0.00000000	0.00000000	NaN	NaN
0.77860215	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77860213	-0.00000000	0.00000000	NaN	NaN
0.77866002	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77866001	-0.00000000	0.00000000	NaN	NaN
0.77871789	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77871788	-0.00000000	0.00000000	NaN	NaN
0.77877578	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77877575	-0.00000000	0.00000000	NaN	NaN
0.77883364	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77883362	-0.00000000	0.00000000	NaN	NaN
0.77889151	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77889148	-0.00000000	0.00000000	NaN	NaN
0.77894938	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77894935	-0.00000000	0.00000000	NaN	NaN
0.77900725	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77900722	-0.00000000	0.00000000	NaN	NaN
0.77906509	-0.00000000	0.00000000	NaN	NaN
0.77906512	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77912298	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77912296	-0.00000000	0.00000000	NaN	NaN
0.77918085	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77918084	-0.00000000	0.00000000	NaN	NaN
0.77923872	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77923871	-0.00000000	0.00000000	NaN	NaN
0.77929660	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77929658	-0.00000000	0.00000000	NaN	NaN
0.77935447	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77935445	-0.00000000	0.00000000	NaN	NaN
0.77941234	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77941232	-0.00000000	0.00000000	NaN	NaN
0.77947021	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77947019	-0.00000000	0.00000000	NaN	NaN
0.77952808	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77952806	-0.00000000	0.00000000	NaN	NaN
0.77958595	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77958593	-0.00000000	0.00000000	NaN	NaN
0.77964382	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77964380	-0.00000000	0.00000000	NaN	NaN
0.77970169	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77970168	-0.00000000	0.00000000	NaN	NaN
0.77975956	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77975955	-0.00000000	0.00000000	NaN	NaN
0.77981744	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77981741	-0.00000000	0.00000000	NaN	NaN
0.77987532	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77987528	-0.00000000	0.00000000	NaN	NaN
0.77993318	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77993315	-0.00000000	0.00000000	NaN	NaN
0.77999104	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.77999102	-0.00000000	0.00000000	NaN	NaN
0.78004891	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78004889	-0.00000000	0.00000000	NaN	NaN
0.78010679	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78010676	-0.00000000	0.00000000	NaN	NaN
0.78016465	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78016463	-0.00000000	0.00000000	NaN	NaN
0.78022253	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78022251	-0.00000000	0.00000000	NaN	NaN
0.78028039	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78028038	-0.00000000	0.00000000	NaN	NaN
0.78033827	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78033825	-0.00000000	0.00000000	NaN	NaN
0.78039614	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78039612	-0.00000000	0.00000000	NaN	NaN
0.78045401	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78045399	-0.00000000	0.00000000	NaN	NaN
0.78051188	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78051186	-0.00000000	0.00000000	NaN	NaN
0.78056975	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78056972	-0.00000000	0.00000000	NaN	NaN
0.78062762	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78062759	-0.00000000	0.00000000	NaN	NaN
0.78068550	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78068546	-0.00000000	0.00000000	NaN	NaN
0.78074336	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78074335	-0.00000000	0.00000000	NaN	NaN
0.78080123	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78080122	-0.00000000	0.00000000	NaN	NaN
0.78085911	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78085909	-0.00000000	0.00000000	NaN	NaN
0.78091698	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78091696	-0.00000000	0.00000000	NaN	NaN
0.78097485	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78097483	-0.00000000	0.00000000	NaN	NaN
0.78103272	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78103270	-0.00000000	0.00000000	NaN	NaN
0.78109059	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78109057	-0.00000000	0.00000000	NaN	NaN
0.78114846	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78114844	-0.00000000	0.00000000	NaN	NaN
0.78120633	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78120631	-0.00000000	0.00000000	NaN	NaN
0.78126420	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78126419	-0.00000000	0.00000000	NaN	NaN
0.78132207	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78132206	-0.00000000	0.00000000	NaN	NaN
0.78137995	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78137993	-0.00000000	0.00000000	NaN	NaN
0.78143782	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78143780	-0.00000000	0.00000000	NaN	NaN
0.78149569	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78149567	-0.00000000	0.00000000	NaN	NaN
0.78155356	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78155354	-0.00000000	0.00000000	NaN	NaN
0.78161143	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78161142	-0.00000000	0.00000000	NaN	NaN
0.78166928	-0.00000000	0.00000000	NaN	NaN
0.78166931	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78172718	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78172715	-0.00000000	0.00000000	NaN	NaN
0.78178505	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78178503	-0.00000000	0.00000000	NaN	NaN
0.78184292	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78184290	-0.00000000	0.00000000	NaN	NaN
0.78190080	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78190077	-0.00000000	0.00000000	NaN	NaN
0.78195867	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78195865	-0.00000000	0.00000000	NaN	NaN
0.78201654	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78201652	-0.00000000	0.00000000	NaN	NaN
0.78207441	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78207439	-0.00000000	0.00000000	NaN	NaN
0.78213228	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78213226	-0.00000000	0.00000000	NaN	NaN
0.78219015	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78219013	-0.00000000	0.00000000	NaN	NaN
0.78224802	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78224800	-0.00000000	0.00000000	NaN	NaN
0.78230589	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78230588	-0.00000000	0.00000000	NaN	NaN
0.78236376	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78236375	-0.00000000	0.00000000	NaN	NaN
0.78242164	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78242162	-0.00000000	0.00000000	NaN	NaN
0.78247951	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78247949	-0.00000000	0.00000000	NaN	NaN
0.78253739	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78253736	-0.00000000	0.00000000	NaN	NaN
0.78259523	-0.00000000	0.00000000	NaN	NaN
0.78259527	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78265312	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78265310	-0.00000000	0.00000000	NaN	NaN
0.78271099	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78271097	-0.00000000	0.00000000	NaN	NaN
0.78276886	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78276884	-0.00000000	0.00000000	NaN	NaN
0.78282673	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78282672	-0.00000000	0.00000000	NaN	NaN
0.78288461	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78288459	-0.00000000	0.00000000	NaN	NaN
0.78294249	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78294246	-0.00000000	0.00000000	NaN	NaN
0.78300037	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78300033	-0.00000000	0.00000000	NaN	NaN
0.78305823	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78305820	-0.00000000	0.00000000	NaN	NaN
0.78311610	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78311607	-0.00000000	0.00000000	NaN	NaN
0.78317397	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78317395	-0.00000000	0.00000000	NaN	NaN
0.78323184	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78323182	-0.00000000	0.00000000	NaN	NaN
0.78328971	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78328969	-0.00000000	0.00000000	NaN	NaN
0.78334759	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78334757	-0.00000000	0.00000000	NaN	NaN
0.78340544	-0.00000000	0.00000000	NaN	NaN
0.78340545	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78346333	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78346331	-0.00000000	0.00000000	NaN	NaN
0.78352120	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78352118	-0.00000000	0.00000000	NaN	NaN
0.78357907	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78357905	-0.00000000	0.00000000	NaN	NaN
0.78363694	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78363692	-0.00000000	0.00000000	NaN	NaN
0.78369481	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78369479	-0.00000000	0.00000000	NaN	NaN
0.78375268	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78375266	-0.00000000	0.00000000	NaN	NaN
0.78381055	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78381053	-0.00000000	0.00000000	NaN	NaN
0.78386842	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78386841	-0.00000000	0.00000000	NaN	NaN
0.78392629	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78392628	-0.00000000	0.00000000	NaN	NaN
0.78398418	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78398415	-0.00000000	0.00000000	NaN	NaN
0.78404205	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78404202	-0.00000000	0.00000000	NaN	NaN
0.78409992	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78409989	-0.00000000	0.00000000	NaN	NaN
0.78415779	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78415776	-0.00000000	0.00000000	NaN	NaN
0.78421566	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78421563	-0.00000000	0.00000000	NaN	NaN
0.78427353	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78427350	-0.00000000	0.00000000	NaN	NaN
0.78433140	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78433137	-0.00000000	0.00000000	NaN	NaN
0.78438927	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78438925	-0.00000000	0.00000000	NaN	NaN
0.78444713	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78444712	-0.00000000	0.00000000	NaN	NaN
0.78450502	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78450499	-0.00000000	0.00000000	NaN	NaN
0.78456289	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78456286	-0.00000000	0.00000000	NaN	NaN
0.78462076	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78462073	-0.00000000	0.00000000	NaN	NaN
0.78467862	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78467860	-0.00000000	0.00000000	NaN	NaN
0.78473649	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78473647	-0.00000000	0.00000000	NaN	NaN
0.78479436	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78479434	-0.00000000	0.00000000	NaN	NaN
0.78485223	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78485221	-0.00000000	0.00000000	NaN	NaN
0.78491010	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78491009	-0.00000000	0.00000000	NaN	NaN
0.78496797	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78496796	-0.00000000	0.00000000	NaN	NaN
0.78502585	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78502583	-0.00000000	0.00000000	NaN	NaN
0.78508372	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78508370	-0.00000000	0.00000000	NaN	NaN
0.78514159	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78514157	-0.00000000	0.00000000	NaN	NaN
0.78519946	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78519944	-0.00000000	0.00000000	NaN	NaN
0.78525734	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78525731	-0.00000000	0.00000000	NaN	NaN
0.78531520	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78531518	-0.00000000	0.00000000	NaN	NaN
0.78537307	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78537307	-0.00000000	0.00000000	NaN	NaN
0.78543095	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78543093	-0.00000000	0.00000000	NaN	NaN
0.78548881	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78548880	-0.00000000	0.00000000	NaN	NaN
0.78554670	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78554667	-0.00000000	0.00000000	NaN	NaN
0.78560456	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78560454	-0.00000000	0.00000000	NaN	NaN
0.78566244	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78566241	-0.00000000	0.00000000	NaN	NaN
0.78572030	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78572028	-0.00000000	0.00000000	NaN	NaN
0.78577817	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78577815	-0.00000000	0.00000000	NaN	NaN
0.78583604	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78583602	-0.00000000	0.00000000	NaN	NaN
0.78589392	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78589390	-0.00000000	0.00000000	NaN	NaN
0.78595178	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78595177	-0.00000000	0.00000000	NaN	NaN
0.78600965	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78600964	-0.00000000	0.00000000	NaN	NaN
0.78606753	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78606751	-0.00000000	0.00000000	NaN	NaN
0.78612540	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78612538	-0.00000000	0.00000000	NaN	NaN
0.78618328	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78618326	-0.00000000	0.00000000	NaN	NaN
0.78624114	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78624112	-0.00000000	0.00000000	NaN	NaN
0.78629901	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78629899	-0.00000000	0.00000000	NaN	NaN
0.78635688	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78635686	-0.00000000	0.00000000	NaN	NaN
0.78641475	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78641475	-0.00000000	0.00000000	NaN	NaN
0.78647262	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78647261	-0.00000000	0.00000000	NaN	NaN
0.78653049	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78653048	-0.00000000	0.00000000	NaN	NaN
0.78658837	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78658835	-0.00000000	0.00000000	NaN	NaN
0.78664624	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78664622	-0.00000000	0.00000000	NaN	NaN
0.78670412	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78670408	-0.00000000	0.00000000	NaN	NaN
0.78676198	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78676195	-0.00000000	0.00000000	NaN	NaN
0.78681985	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78681982	-0.00000000	0.00000000	NaN	NaN
0.78687773	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78687769	-0.00000000	0.00000000	NaN	NaN
0.78693559	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78693557	-0.00000000	0.00000000	NaN	NaN
0.78699347	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78699344	-0.00000000	0.00000000	NaN	NaN
0.78705133	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78705131	-0.00000000	0.00000000	NaN	NaN
0.78710921	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78710918	-0.00000000	0.00000000	NaN	NaN
0.78716709	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78716705	-0.00000000	0.00000000	NaN	NaN
0.78722495	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78722492	-0.00000000	0.00000000	NaN	NaN
0.78728282	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78728279	-0.00000000	0.00000000	NaN	NaN
0.78734069	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78734066	-0.00000000	0.00000000	NaN	NaN
0.78739855	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78739853	-0.00000000	0.00000000	NaN	NaN
0.78745642	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78745641	-0.00000000	0.00000000	NaN	NaN
0.78751429	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78751428	-0.00000000	0.00000000	NaN	NaN
0.78757216	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78757215	-0.00000000	0.00000000	NaN	NaN
0.78763004	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78763002	-0.00000000	0.00000000	NaN	NaN
0.78768791	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78768790	-0.00000000	0.00000000	NaN	NaN
0.78774578	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78774576	-0.00000000	0.00000000	NaN	NaN
0.78780365	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78780363	-0.00000000	0.00000000	NaN	NaN
0.78786152	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78786150	-0.00000000	0.00000000	NaN	NaN
0.78791939	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78791937	-0.00000000	0.00000000	NaN	NaN
0.78797727	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78797726	-0.00000000	0.00000000	NaN	NaN
0.78803513	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78803512	-0.00000000	0.00000000	NaN	NaN
0.78809300	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78809299	-0.00000000	0.00000000	NaN	NaN
0.78815088	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78815086	-0.00000000	0.00000000	NaN	NaN
0.78820875	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78820873	-0.00000000	0.00000000	NaN	NaN
0.78826662	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78826660	-0.00000000	0.00000000	NaN	NaN
0.78832449	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78832447	-0.00000000	0.00000000	NaN	NaN
0.78838236	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78838233	-0.00000000	0.00000000	NaN	NaN
0.78844023	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78844020	-0.00000000	0.00000000	NaN	NaN
0.78849810	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78849808	-0.00000000	0.00000000	NaN	NaN
0.78855597	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78855595	-0.00000000	0.00000000	NaN	NaN
0.78861384	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78861382	-0.00000000	0.00000000	NaN	NaN
0.78867172	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78867169	-0.00000000	0.00000000	NaN	NaN
0.78872959	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78872956	-0.00000000	0.00000000	NaN	NaN
0.78878745	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78878743	-0.00000000	0.00000000	NaN	NaN
0.78884532	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78884530	-0.00000000	0.00000000	NaN	NaN
0.78890319	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78890317	-0.00000000	0.00000000	NaN	NaN
0.78896106	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78896104	-0.00000000	0.00000000	NaN	NaN
0.78901893	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78901892	-0.00000000	0.00000000	NaN	NaN
0.78907680	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78907679	-0.00000000	0.00000000	NaN	NaN
0.78913467	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78913466	-0.00000000	0.00000000	NaN	NaN
0.78919255	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78919253	-0.00000000	0.00000000	NaN	NaN
0.78925042	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78925040	-0.00000000	0.00000000	NaN	NaN
0.78930829	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78930827	-0.00000000	0.00000000	NaN	NaN
0.78936616	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78936614	-0.00000000	0.00000000	NaN	NaN
0.78942404	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78942401	-0.00000000	0.00000000	NaN	NaN
0.78948190	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78948188	-0.00000000	0.00000000	NaN	NaN
0.78953977	0.00000000	0.00000000	1.00000000	0.00363188	0.00000000
0.78953976	-0.00000000	0.00000000	NaN	NaN
